Node-Id,Node-Title,authorityCentrality-1-New_Testament,betweennessCentrality-1-New_Testament,betweennessCentrality-1-New_Testament-unscaled,bonacichPowerCentrality-1-New_Testament,brokerage-1-New_Testament,capability-1-New_Testament,capability-2-New_Testament,cliqueCount-2-New_Testament,closenessCentrality-1-New_Testament,closenessCentrality-1-New_Testament-unscaled,clusteringCoefficient-2-New_Testament,cognitiveDemand-1-New_Testament,columnDegreeCentrality-1-New_Testament,columnDegreeCentrality-1-New_Testament-unscaled,columnGiniMeansDifference-1-New_Testament,correlationDistinctiveness-1-New_Testament,correlationDistinctiveness-2-New_Testament,correlationExpertise-1-New_Testament,correlationExpertise-2-New_Testament,correlationResemblance-1-New_Testament,correlationResemblance-2-New_Testament,correlationSimilarity-1-New_Testament,correlationSimilarity-2-New_Testament,diagonal-1-New_Testament,eccentricity-1-New_Testament,eccentricity-1-New_Testament-unscaled,egoBetweennessCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament,eigenvectorCentrality-1-New_Testament-unscaled,exclusivity-1-New_Testament,exclusivity-1-New_Testament-unscaled,exclusivity-2-New_Testament,exclusivity-2-New_Testament-unscaled,exclusivityComplete-1-New_Testament,exclusivityComplete-1-New_Testament-unscaled,exclusivityComplete-2-New_Testament,exclusivityComplete-2-New_Testament-unscaled,hubCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament,inClosenessCentrality-1-New_Testament-unscaled,inDegreeCentrality-1-New_Testament,inDegreeCentrality-1-New_Testament-unscaled,inInverseClosenessCentrality-1-New_Testament,inInverseClosenessCentrality-1-New_Testament-unscaled,interlockers-1-New_Testament,inverseClosenessCentrality-1-New_Testament,inverseClosenessCentrality-1-New_Testament-unscaled,outDegreeCentrality-1-New_Testament,outDegreeCentrality-1-New_Testament-unscaled,outDegreeCentrality-2-New_Testament,outDegreeCentrality-2-New_Testament-unscaled,pageRankCentrality-1-New_Testament,potentialBoundarySpanner-1-New_Testament,radials-1-New_Testament,rowDegreeCentrality-1-New_Testament,rowDegreeCentrality-1-New_Testament-unscaled,rowDegreeCentrality-2-New_Testament,rowDegreeCentrality-2-New_Testament-unscaled,rowGiniMeansDifference-1-New_Testament,sharedSituationAwareness-1-New_Testament,simmelianTies-1-New_Testament,simmelianTies-1-New_Testament-unscaled,strongComponentCount-2-New_Testament,structuralHolesConstraint-1-New_Testament,structuralHolesEffectiveNetworkSize-1-New_Testament,structuralHolesEfficiency-1-New_Testament,totalDegreeCentrality-1-New_Testament,totalDegreeCentrality-1-New_Testament-unscaled,triadCount-1-New_Testament,weakBoundarySpanner-1-New_Testament,weakComponentMembers-1-New_Testament,
marcus,marcus,0,0,0,4,5.000000e-001,9.933072e-001,1.243165e-002,1,1.021157e-005,0,5.000000e-001,2.252252e-005,2.252252e-005,4,1.987500e-002,4.062239e-002,1.231830e-002,2.074335e-002,4.917836e-003,9.593776e-001,9.876817e-001,2.506266e-002,4.875284e-003,0,8.333333e-001,15,0,0,0,0,4.539993e-005,4.796507e-004,1.918603e-001,0,0,0,0,0,1.585469e-006,0,2.252252e-005,4,7.030773e-002,2.805279e+001,0,7.030775e-002,2.805279e+001,2.083333e-002,1,2.252252e-005,4,3.110290e-003,0,0,2.083333e-002,1,2.252252e-005,4,1.987500e-002,3.016266e-005,7.518797e-003,3,0,7.578125e-001,1.250000e+000,4.166667e-001,2.252252e-005,4,3,0,1,
mark,mark,3.691184e-005,9.578599e-003,7.605503e+002,3,8.333333e-001,9.933072e-001,1.243165e-002,1,1.021170e-005,0,1.666667e-001,1.689189e-005,1.689189e-005,3,1.488750e-002,4.093567e-002,1.204261e-002,2.090332e-002,4.778950e-003,9.590643e-001,9.879574e-001,1.754386e-002,1.495876e-002,0,6.666667e-001,12,1,5.220122e-005,3.691184e-005,1.899754e-005,9.118820e-004,9.205373e-004,3.682149e-001,0,0,0,0,3.691184e-005,1.585472e-006,0,1.689189e-005,3,1.187156e-001,4.736753e+001,0,1.187156e-001,4.736753e+001,2.083333e-002,1,1.689189e-005,3,1.992817e-003,4.759389e-002,0,2.083333e-002,1,1.689189e-005,3,1.488750e-002,1.532071e-005,5.012531e-003,2,0,4.941182e-001,2.458333e+000,8.194444e-001,1.689189e-005,3,1,0,1,
martha,martha,4.022245e-003,0,0,6,0,9.933072e-001,1.011736e-002,1,1.021164e-005,0,1,3.378378e-005,3.378378e-005,6,2.987500e-002,3.957811e-002,9.185464e-003,2.021010e-002,4.590622e-003,9.604219e-001,9.908145e-001,5.012531e-002,3.072566e-002,0,6.111111e-001,11,0,5.688313e-003,4.022245e-003,0,0,0,0,0,0,0,0,4.022245e-003,1.585470e-006,0,3.378378e-005,6,8.324517e-002,3.321482e+001,0,8.324518e-002,3.321483e+001,2.083333e-002,1,3.378378e-005,6,2.182748e-003,0,0,2.083333e-002,1,3.378378e-005,6,2.987500e-002,9.671203e-005,5.012531e-003,2,0,5.970991e-001,1.853070e+000,9.265351e-001,3.378378e-005,6,1,0,1,
mary,mary,3.265864e-003,3.138074e-002,2.491662e+003,53,7.809524e-001,9.933072e-001,1.329642e-001,9,1.021174e-005,0,2.190476e-001,2.984234e-004,2.984234e-004,53,2.606125e-001,4.083125e-002,4.045113e-002,2.085000e-002,4.062103e-003,9.591687e-001,9.595489e-001,2.005013e-002,1.949904e-002,10,5.000000e-001,9,8.150184e-001,4.618629e-003,3.265864e-003,6.988805e-006,3.354626e-004,5.632887e-003,2.253155e+000,0,0,2.500000e-003,1,3.265864e-003,1.585474e-006,0,2.984234e-004,53,1.432281e-001,5.714801e+001,1,1.432281e-001,5.714801e+001,2.083333e-002,1,2.984234e-004,53,1.316631e-002,8.825874e-003,0,2.083333e-002,1,2.984234e-004,53,2.606125e-001,2.553293e-003,3.007519e-002,12,0,3.651815e-001,1.208950e+001,8.635355e-001,2.984234e-004,53,17,1,1,
mattatha,mattatha,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613831e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,240,1,1,1,5.630631e-006,1,0,0,114,
mattathias,mattathias,4.717581e-006,2.241785e-003,178,3,1,9.933072e-001,1.011736e-002,0,1.021163e-005,0,0,1.689189e-005,1.689189e-005,3,1.493750e-002,3.936926e-002,9.849624e-003,2.010345e-002,4.924371e-003,9.606307e-001,9.901504e-001,5.513784e-002,5.037171e-003,0,6.666667e-001,12,1,6.671668e-006,4.717581e-006,0,0,2.500839e-003,1.000335e+000,0,0,2.500000e-003,1,4.717581e-006,1.585470e-006,0,1.689189e-005,3,8.149873e-002,3.251799e+001,0,8.149875e-002,3.251800e+001,2.083333e-002,1,1.689189e-005,3,2.475930e-003,1.113892e-002,0,2.083333e-002,1,1.689189e-005,3,1.493750e-002,2.393862e-005,0,0,0,5.555556e-001,2,1,1.689189e-005,3,0,1,1,
matthan,matthan,4.749223e-006,0,0,6,3.333333e-001,9.933072e-001,1.243165e-002,1,1.021165e-005,0,6.666667e-001,3.378378e-005,3.378378e-005,6,2.977500e-002,4.041353e-002,1.224311e-002,2.063670e-002,4.879958e-003,9.595864e-001,9.877569e-001,3.007519e-002,5.487501e-003,2,6.666667e-001,12,0,6.716416e-006,4.749223e-006,0,6.144212e-006,4.628476e-004,1.851390e-001,0,0,0,0,4.749223e-006,1.585470e-006,0,3.378378e-005,6,8.442552e-002,3.368578e+001,0,8.442553e-002,3.368579e+001,2.083333e-002,1,3.378378e-005,6,1.924266e-003,0,0,2.083333e-002,1,3.378378e-005,6,2.977500e-002,5.841023e-005,5.012531e-003,2,0,5.910205e-001,1.722222e+000,8.611111e-001,3.378378e-005,6,1,0,1,
matthew,matthew,3.458778e-005,9.949497e-005,7.900000e+000,11,4.666667e-001,9.933072e-001,1.873713e-002,3,1.021166e-005,0,5.333334e-001,6.193694e-005,6.193694e-005,11,5.446250e-002,3.884712e-002,1.682957e-002,1.983683e-002,4.688938e-003,9.611529e-001,9.831704e-001,6.766918e-002,1.089177e-002,0,6.666667e-001,12,3.166667e-001,4.891452e-005,3.458779e-005,0,0,2.388634e-005,9.554535e-003,0,0,0,0,3.458778e-005,1.585471e-006,0,6.193694e-005,11,9.486341e-002,3.785050e+001,1,9.486342e-002,3.785051e+001,2.083333e-002,1,6.193694e-005,11,3.115061e-003,1.348276e-004,0,2.083333e-002,1,6.193694e-005,11,5.446250e-002,1.431530e-004,1.253133e-002,5,0,4.519652e-001,3.589069e+000,7.178138e-001,6.193694e-005,11,7,0,1,
matthias,matthias,4.253254e-003,2.518860e-005,2,2,1,9.933072e-001,1.011736e-002,0,5.673287e-006,0,0,1.126126e-005,1.126126e-005,2,9.950000e-003,4.135338e-002,9.937343e-003,2.111662e-002,4.968451e-003,9.586466e-001,9.900627e-001,7.518797e-003,1.253133e-003,0,1.111111e-001,2,1,8.506502e-003,6.015005e-003,1.037231e-003,4.978707e-002,3.419698e-003,1.367879e+000,0,0,2.500000e-003,1,4.253253e-003,1.410309e-006,0,1.126126e-005,2,6.265664e-003,2.500000e+000,0,6.265664e-003,2.500000e+000,2.083333e-002,1,1.126126e-005,2,4.690608e-003,1.877347e-004,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,210,5.000000e-001,2,1,1.126126e-005,2,0,1,105,
melchi,melchi,0,1.259430e-005,1,2,1,9.933072e-001,1.011736e-002,0,5.658997e-006,0,0,1.126126e-005,1.126126e-005,2,9.950000e-003,4.145781e-002,9.949875e-003,2.116995e-002,4.974748e-003,9.585422e-001,9.900501e-001,5.012531e-003,0,0,5.555556e-002,1,1,7.500000e-003,5.303301e-003,2.819485e-003,1.353353e-001,5.000000e-003,2,0,0,5.000000e-003,2,0,1.409424e-006,0,1.126126e-005,2,5.012531e-003,2,0,5.012531e-003,2,2.083333e-002,1,1.126126e-005,2,5.273528e-003,9.386733e-005,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,9.575448e-006,0,0,14,5.000000e-001,2,1,1.126126e-005,2,0,1,9,
melea,melea,0,0,0,2,0,9.933072e-001,8.230315e-003,0,1.021139e-005,0,1,1.126126e-005,1.126126e-005,2,9.975000e-003,4.041353e-002,7.418546e-003,2.063670e-002,4.949718e-003,9.595864e-001,9.925814e-001,3.007519e-002,1.879699e-003,0,1,18,0,0,0,0,6.144212e-006,1.244677e-004,4.978707e-002,0,0,0,0,0,1.585465e-006,0,1.126126e-005,2,4.221893e-002,1.684535e+001,0,4.221894e-002,1.684536e+001,2.083333e-002,1,1.126126e-005,2,1.779538e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,0,1,1,1,1.126126e-005,2,0,0,1,
melita,melita,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,247,0,0,0,0,0,0,0,115,
menan,menan,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613831e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,240,1,1,1,5.630631e-006,1,0,0,114,
mercurius,mercurius,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,249,0,0,0,0,0,0,0,116,
michael,michael,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,250,0,0,0,0,0,0,0,117,
miletum,miletum,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021156e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.093567e-002,7.418546e-003,2.090332e-002,4.949718e-003,9.590643e-001,9.925814e-001,1.754386e-002,2.784740e-003,0,7.777778e-001,14,0,0,0,1.899754e-005,9.118820e-004,1.244677e-004,4.978707e-002,0,0,0,0,0,1.585469e-006,0,5.630631e-006,1,6.632478e-002,2.646358e+001,0,6.632478e-002,2.646359e+001,2.083333e-002,1,5.630631e-006,1,1.274832e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
mitylene,mitylene,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,252,0,0,0,0,0,0,0,118,
mnason,mnason,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,253,0,0,0,0,0,0,0,119,
moloch,moloch,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,254,0,0,0,0,0,0,0,120,
moses,moses,1.014242e-003,1.687425e-002,1.339833e+003,12,8.055556e-001,9.933072e-001,3.444520e-002,3,1.021173e-005,0,1.944444e-001,6.756757e-005,6.756757e-005,12,5.915000e-002,4.010025e-002,2.392231e-002,2.047672e-002,4.507442e-003,9.598997e-001,9.760777e-001,3.759398e-002,1.652563e-002,0,5.555556e-001,10,8.750000e-001,1.434354e-003,1.014242e-003,0,0,2.306804e-003,9.227217e-001,0,0,0,0,1.014242e-003,1.585473e-006,0,6.756757e-005,12,1.415314e-001,5.647102e+001,0,1.415314e-001,5.647103e+001,2.083333e-002,1,6.756757e-005,12,6.230003e-003,2.096108e-002,0,2.083333e-002,1,6.756757e-005,12,5.915000e-002,1.565586e-004,1.503759e-002,6,0,2.482167e-001,7.719907e+000,9.649884e-001,6.756757e-005,12,5,1,1,
myra,myra,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,256,0,0,0,0,0,0,0,121,
mysia,mysia,2.239637e-006,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021167e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.145781e-002,7.431078e-003,2.116995e-002,4.955999e-003,9.585422e-001,9.925689e-001,5.012531e-003,2.558480e-003,0,6.111111e-001,11,0,3.167326e-006,2.239637e-006,2.819485e-003,1.353353e-001,3.383382e-004,1.353353e-001,0,0,0,0,2.239637e-006,1.585471e-006,0,5.630631e-006,1,9.428766e-002,3.762078e+001,0,9.428767e-002,3.762078e+001,2.083333e-002,1,5.630631e-006,1,1.495025e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
naam,naam,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,258,0,0,0,0,0,0,0,122,
nachor,nachor,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,259,0,0,0,0,0,0,0,123,
nagge,nagge,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613980e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,143,1,1,1,5.630631e-006,1,0,0,77,
nain,nain,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,261,0,0,0,0,0,0,0,124,
narcissus,narcissus,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,262,0,0,0,0,0,0,0,125,
nathan,nathan,1.578653e-005,0,0,1,0,9.933072e-001,8.230315e-003,0,1.021165e-005,0,1,5.630631e-006,5.630631e-006,1,4.987500e-003,3.936926e-002,7.355890e-003,2.010345e-002,4.918311e-003,9.606307e-001,9.926441e-001,5.513784e-002,7.355194e-003,0,6.111111e-001,11,0,2.232552e-005,1.578653e-005,0,0,0,3.354626e-004,0,0,0,0,1.578653e-005,1.585470e-006,0,5.630631e-006,1,8.872613e-002,3.540173e+001,0,8.872615e-002,3.540173e+001,2.083333e-002,1,5.630631e-006,1,9.072479e-004,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
nathanael,nathanael,1.017791e-003,8.028992e-003,6.375100e+002,3,5.000000e-001,9.933072e-001,1.243165e-002,2,1.021172e-005,0,5.000000e-001,1.689189e-005,1.689189e-005,3,1.488750e-002,3.957811e-002,1.166667e-002,2.021010e-002,4.589560e-003,9.604219e-001,9.883333e-001,5.012531e-002,2.452100e-002,0,5.555556e-001,10,8.333333e-001,1.439374e-003,1.017791e-003,0,0,3.383439e-004,1.353375e-001,0,0,0,0,1.017791e-003,1.585473e-006,0,1.689189e-005,3,1.278086e-001,5.099563e+001,0,1.278086e-001,5.099564e+001,2.083333e-002,1,1.689189e-005,3,1.485669e-003,3.989425e-002,0,2.083333e-002,1,1.689189e-005,3,1.488750e-002,1.627826e-005,7.518797e-003,3,0,5.237743e-001,2.236111e+000,7.453704e-001,1.689189e-005,3,2,0,1,
naum,naum,0,0,0,1,1,9.933072e-001,8.230315e-003,0,5.644778e-006,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.156224e-002,7.456140e-003,2.122327e-002,4.968562e-003,9.584377e-001,9.925439e-001,2.506266e-003,0,0,5.555556e-002,1,0,5.000000e-003,3.535534e-003,7.664155e-003,3.678795e-001,2.500000e-003,1,0,0,2.500000e-003,1,0,1.408540e-006,0,5.630631e-006,1,2.506266e-003,1,0,2.506266e-003,1,2.083333e-002,1,5.630631e-006,1,3.613441e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,24,1,1,1,5.630631e-006,1,0,0,15,
nephthalim,nephthalim,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,266,0,0,0,0,0,0,0,126,
nereus,nereus,4.330127e-003,0,0,2,6.666667e-001,9.933072e-001,1.011736e-002,1,5.658997e-006,0,3.333333e-001,1.126126e-005,1.126126e-005,2,9.950000e-003,4.145781e-002,9.924812e-003,2.116995e-002,4.962154e-003,9.585422e-001,9.900752e-001,5.012531e-003,1.670844e-003,0,5.555556e-002,1,0,6.123724e-003,4.330127e-003,2.819485e-003,1.353353e-001,1.839397e-003,7.357589e-001,0,0,0,0,4.330127e-003,1.409424e-006,0,1.126126e-005,2,5.012531e-003,2,0,5.012531e-003,2,2.083333e-002,1,1.126126e-005,2,3.613706e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,1.053299e-005,5.012531e-003,2,206,1.125000e+000,1,5.000000e-001,1.126126e-005,2,1,0,104,
neri,neri,0,0,0,1,1,9.933072e-001,8.230315e-003,0,1.021139e-005,0,0,5.630631e-006,5.630631e-006,1,4.987500e-003,4.041353e-002,7.431078e-003,2.063670e-002,4.955999e-003,9.595864e-001,9.925689e-001,3.007519e-002,1.253133e-003,0,1,18,0,0,0,0,6.144212e-006,3.383382e-004,1.353353e-001,0,0,0,0,0,1.585465e-006,0,5.630631e-006,1,4.390767e-002,1.751916e+001,0,4.390769e-002,1.751917e+001,2.083333e-002,1,5.630631e-006,1,1.192471e-003,0,0,2.083333e-002,1,5.630631e-006,1,4.987500e-003,4.787724e-006,0,0,0,1,1,1,5.630631e-006,1,0,0,1,
nicanor,nicanor,2.294318e-005,0,0,5,4.000000e-001,9.933072e-001,1.526715e-002,1,1.021161e-005,0,6.000000e-001,2.815315e-005,2.815315e-005,5,2.478750e-002,4.051796e-002,1.466165e-002,2.069002e-002,4.847979e-003,9.594820e-001,9.853383e-001,2.756892e-002,7.918352e-003,0,7.222222e-001,13,0,3.244656e-005,2.294318e-005,0,1.670170e-005,3.734086e-004,1.493635e-001,0,0,0,0,2.294318e-005,1.585470e-006,0,2.815315e-005,5,8.049468e-002,3.211738e+001,0,8.049470e-002,3.211739e+001,2.083333e-002,1,2.815315e-005,5,2.287379e-003,0,0,2.083333e-002,1,2.815315e-005,5,2.478750e-002,3.542916e-005,1.002506e-002,4,0,7.756157e-001,1.960000e+000,4.900000e-001,2.815315e-005,5,6,0,1,
nicodemus,nicodemus,2.003822e-003,0,0,2,0,9.933072e-001,8.230315e-003,0,1.021166e-005,0,1,1.126126e-005,1.126126e-005,2,9.975000e-003,3.957811e-002,6.867168e-003,2.021010e-002,4.673338e-003,9.604219e-001,9.931328e-001,5.012531e-002,3.652792e-002,0,6.111111e-001,11,0,2.833832e-003,2.003822e-003,0,0,0,0,0,0,0,0,2.003822e-003,1.585471e-006,0,1.126126e-005,2,9.199025e-002,3.670411e+001,0,9.199025e-002,3.670411e+001,2.083333e-002,1,1.126126e-005,2,1.102113e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.975000e-003,1.915090e-005,0,0,0,1,1,1,1.126126e-005,2,0,0,1,
nicolaitanes,nicolaitanes,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,271,0,0,0,0,0,0,0,127,
nicolas,nicolas,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,272,0,0,0,0,0,0,0,128,
nimrim,nimrim,0,0,0,2,6.666667e-001,9.933072e-001,1.011736e-002,1,1.021167e-005,0,3.333333e-001,1.126126e-005,1.126126e-005,2,9.950000e-003,4.093567e-002,9.824561e-003,2.090332e-002,4.911777e-003,9.590643e-001,9.901754e-001,1.754386e-002,4.926602e-003,0,6.666667e-001,12,0,1.246910e-006,0,1.899754e-005,9.118820e-004,3.391769e-004,1.356708e-001,0,0,0,0,0,1.585471e-006,0,1.126126e-005,2,9.978036e-002,3.981236e+001,0,9.978039e-002,3.981237e+001,2.083333e-002,1,1.126126e-005,2,1.555910e-003,0,0,2.083333e-002,1,1.126126e-005,2,9.950000e-003,1.053299e-005,5.012531e-003,2,0,6.638688e-001,1.700000e+000,8.500000e-001,1.126126e-005,2,1,0,1,
nineveh,nineveh,0,0,0,0,1,9.933072e-001,6.692851e-003,0,5.630631e-006,0,0,0,0,0,0,2.662907e-002,4.962406e-003,1.359782e-002,4.962406e-003,9.733709e-001,9.950376e-001,3.609022e-001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407658e-006,0,0,0,0,0,0,0,0,2.083333e-002,1,0,0,5.420053e-004,0,0,2.083333e-002,1,0,0,0,0,0,0,274,0,0,0,0,0,0,0,129,
